53092206	Caballero o consentida                                                	Automaton Writings                 	1901	Libro       	Sandra Magnolia                    	Pérez          	García         	Aitana                             	Marañón        	Torres         	                                   	               	               	Estomatología                                     	29800482	Esmeralda                          	Maqueda        	Linares        	18-Septiembre-2003	19-Septiembre-2003	Matemáticas                                                 	29026122	Lidia                              	Ruiz           	Albarracín     	07-Noviembre-2003 	22-Noviembre-2003 	Derecho Privado                                             	        	                                   	               	               	                  	                  	                                                            
33492106	Razones                                                               	Ediciones Vicente Vie              	1981	Libro       	Celia                              	Ñañez          	Nadal          	Eloy                               	Tenorio        	Aponte         	Mariano Alfredo                    	Chinchilla     	Ortiz          	Artes Escénicas                                   	32446362	Beatriu                            	Cayo           	Pinto          	15-Noviembre-2003 	25-Noviembre-2003 	Economía                                                    	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
44833608	Debajo catedral                                                       	Fuerteventura Enciclopedias Inc.   	1985	Libro       	Virginia                           	García         	Bernedo        	                                   	               	               	                                   	               	               	Derecho Civil                                     	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
39589434	Rayos jarra                                                           	Monzón                             	1900	Video       	Eulalia                            	Meléndez       	Mújica         	                                   	               	               	                                   	               	               	Física Nuclear                                    	32970419	Edgar                              	Sanromán       	Patiño         	01-Marzo-2004     	12-Marzo-2004     	Ingeniería Telemática                                       	40430767	María de la Gracia                 	Ortiz          	Landívar       	31-Diciembre-2003 	14-Enero-2004     	Sección Departamental de Organización de Empresa            	        	                                   	               	               	                  	                  	                                                            
32729024	Guitarra                                                              	Automaton Writings                 	1894	Video       	Constanza                          	Mora           	Iglesias       	Pura                               	Veliz          	Núñez          	                                   	               	               	Química                                           	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
02720870	Amanecer de quijote                                                   	Aloisio                            	1944	Libro       	Adoración                          	Cartagena      	Nakama         	Noemí                              	Camargo        	Gil            	Constanza                          	Mora           	Iglesias       	Novela Contemporánea                              	15827728	Fernando Enrique                   	Nakama         	Ruiz           	14-Octubre-2003   	07-Noviembre-2003 	Sección Departamental de Organización de Empresa            	00832657	Jessica                            	Bautista       	Mejía          	12-Noviembre-2003 	16-Noviembre-2003 	Matemáticas                                                 	24281843	Acesto                             	Taipe          	Carrera        	13-Marzo-2004     	18-Marzo-2004     	Tecnología Electrónica                                      
42827919	Quijote                                                               	Editorial AlfaBeta                 	1951	Video       	Iñaki                              	Wong           	Falcón         	Letrida                            	Sanchis        	Levano         	                                   	               	               	Ingeniería Naval                                  	54997872	Alejandro                          	Navarro        	Francia        	16-Mayo-2004      	01-Junio-2004     	Ingeniería Térmica y de Fluídos                             	51109794	María del Henar                    	Díaz           	Bravo          	02-Octubre-2003   	18-Octubre-2003   	Ingeniería Telemática                                       	47063898	Mª Aparecida                       	Manrique       	Villavicencio  	24-Julio-2004     	20-Agosto-2004    	Derecho Privado                                             
25381644	Verdad                                                                	Ra-Na                              	1916	Video       	Carlos Raúl                        	Amable         	Denegri        	Mariloli                           	Enciso         	Vilca          	                                   	               	               	Ingeniería Civil                                  	19288444	Francisco                          	Diéguez        	Mallasca       	26-Septiembre-2003	17-Octubre-2003   	Economía                                                    	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
67825869	Boina                                                                 	Atapuerca                          	1958	Libro       	Eva Servanda                       	Díaz           	Ruiz           	Ubalda                             	Chocano        	Orozco         	                                   	               	               	Estudios Internacionales                          	92227695	Dorida                             	Izaguirre      	Chang          	02-Noviembre-2003 	17-Noviembre-2003 	Periodismo y Comunicación Audiovisual                       	85690451	Emilio                             	Peinado        	Latorre        	15-Marzo-2004     	03-Abril-2004     	Ingeniería Eléctrica                                        	24544207	David                              	Villavicencio  	Aguilera       	22-Noviembre-2003 	17-Diciembre-2003 	Tecnología Electrónica                                      
63940778	Mecánica y sueño                                                      	Editorial AlfaBeta                 	1911	Revista     	Ildefonso                          	Castro         	Gómez          	                                   	               	               	                                   	               	               	Ingeniería Agropecuaria                           	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
29983426	Versión                                                               	Aureola                            	1911	Libro       	María Rita                         	Alvites        	Quesquen       	Rafael Jorge                       	Perea          	Dueñas         	                                   	               	               	Sistemas Operativos                               	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
60331590	Feo o iris                                                            	Editorial Atalaya                  	1921	Revista     	Constanza                          	Mora           	Iglesias       	Fco. Jorge                         	Jiménez        	Bocanegra      	                                   	               	               	Ingeniería Mecánica                               	40430767	María de la Gracia                 	Ortiz          	Landívar       	09-Julio-2004     	31-Julio-2004     	Sección Departamental de Organización de Empresa            	10469835	Ramiro                             	García         	Gómez          	07-Diciembre-2003 	28-Diciembre-2003 	Periodismo y Comunicación Audiovisual                       	00832657	Jessica                            	Bautista       	Mejía          	27-Marzo-2004     	17-Abril-2004     	Matemáticas                                                 
66179051	Nadie o bandolero                                                     	Meloducto Books                    	1956	Revista     	María de las Olas                  	Pómez          	Ibérico        	Ana Laura                          	Grillo         	Gómez          	                                   	               	               	Estadística                                       	00847466	Providencia                        	Astete         	Schmitt        	21-Septiembre-2004	16-Octubre-2004   	Historia Económica e Instituciones                          	81381224	Zoila                              	Meneses        	Infante        	03-Octubre-2003   	06-Octubre-2003   	Periodismo y Comunicación Audiovisual                       	08859622	Ana Andrea                         	Gómez          	Malaver        	24-Mayo-2004      	11-Junio-2004     	Ingeniería Mecánica                                         
51354538	Duelo                                                                 	Mandaluna                          	1883	Libro       	Aldemar                            	Bolaños        	Requejo        	                                   	               	               	                                   	               	               	Sistemas Operativos                               	99627634	María Dulce                        	Altamira       	Rosales        	10-Enero-2004     	19-Enero-2004     	Ciencia Política y Sociología                               	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
28206087	Cazador gracia                                                        	Hispano Vos                        	1977	Video       	Elena                              	Benavides      	Vázquez        	Graciela                           	Sánchez        	Soto           	                                   	               	               	Óptica                                            	50508827	Gonzalo                            	Tello          	Larico         	24-Septiembre-2003	15-Octubre-2003   	Tecnología Electrónica                                      	96032338	Estel                              	Ñavincopa      	Lema           	14-Septiembre-2003	17-Septiembre-2003	Economía                                                    	        	                                   	               	               	                  	                  	                                                            
92411133	Gladiolos o aleluya                                                   	Omega Publishers                   	1963	Libro       	Ana Octavia                        	Alvites        	Lazo           	                                   	               	               	                                   	               	               	Historia Moderna                                  	10037602	Quino                              	López          	Andía          	31-Mayo-2004      	26-Junio-2004     	Ciencias de los Materiales e Ingeniería Metalúrgica         	38609972	Emilio                             	Cañamero       	Sánchez        	14-Mayo-2004      	16-Mayo-2004      	Periodismo y Comunicación Audiovisual                       	30744603	Aquilino                           	Elías          	Ruiz           	05-Septiembre-2003	20-Septiembre-2003	Periodismo y Comunicación Audiovisual                       
46197206	Tristes sauces de pegado                                              	Armaggedom Readings                	1949	Video       	Josefina                           	López          	Mendoza        	Mario Pablo                        	Natividad      	Matta          	Agapito                            	Cubas          	Olivas         	Odontología                                       	59505902	Javier                             	Carpio         	Ruiz           	30-Noviembre-2003 	16-Diciembre-2003 	Matemáticas                                                 	33845505	Wenceslao                          	Navarro        	Siaden         	13-Diciembre-2003 	16-Diciembre-2003 	Derecho Privado                                             	        	                                   	               	               	                  	                  	                                                            
12069379	Gladiolos o tierra                                                    	Editorial AlfaBeta                 	1884	Libro       	María de las Olas                  	Pómez          	Ibérico        	Mario Pablo                        	Natividad      	Matta          	                                   	               	               	Telemática                                        	99026175	Roxana                             	Hernández      	Infante        	07-Enero-2004     	24-Enero-2004     	Humanidades                                                 	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
76926496	Ranas o iris                                                          	Atapuerca                          	1956	Periódico   	Carlos                             	Pardo          	Ávila          	Ildefonso                          	Castro         	Gómez          	                                   	               	               	Ingeniería del Conocimiento                       	64191674	Juan César                         	Mayo           	García         	10-Septiembre-2004	10-Octubre-2004   	Derecho Social e Internacional Privado                      	20683472	Francisca Julia                    	Canteño        	Pérez          	30-Octubre-2003   	28-Noviembre-2003 	Biblioteconomía y Documentación                             	        	                                   	               	               	                  	                  	                                                            
44295089	Café                                                                  	Printin Hall                       	1961	Revista     	Remedios                           	Tuesta         	Peche          	Quinín                             	Casquero       	Cueva          	Mª Judith                          	Hernández      	Alcázar        	Ingeniería Civil                                  	72446877	María de la Epifania               	Piña           	Ocampo         	15-Julio-2004     	14-Agosto-2004    	Economía de la Empresa                                      	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
08848929	Bodegón o agarrado                                                    	Monzón                             	1984	Revista     	Celia                              	Ñañez          	Nadal          	Noemí                              	Camargo        	Gil            	                                   	               	               	Periodismo                                        	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
67975635	Balcones y cazador                                                    	Editorial Atlas                    	1903	CD-Rom      	Agapito                            	Cubas          	Olivas         	                                   	               	               	                                   	               	               	Ingeniería Civil                                  	46568892	María del Coral                    	Carrión        	Ventura        	10-Marzo-2004     	31-Marzo-2004     	Sección Departamental de Organización de Empresa            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
21291265	Miedo y sudar                                                         	Crispín Publishing                 	1939	Periódico   	Ubalda                             	Chocano        	Orozco         	Melchor                            	Olivares       	Remuzgo        	                                   	               	               	Medicina General                                  	65677374	Andrés Fco.                        	León           	Álvarez        	08-Mayo-2004      	02-Junio-2004     	Mecánica de Medios Continuos y Teoría de Estructuras        	75458296	Adina                              	Ochoa          	Galván         	25-Diciembre-2003 	28-Diciembre-2003 	Informática                                                 	66541937	Platón                             	Oropeza        	Beltrán        	15-Septiembre-2004	14-Octubre-2004   	Estadística                                                 
48961990	Besos y estrellas                                                     	Mandaluna                          	1944	Revista     	Mª Iluminada                       	Gamarra        	Cristóbal      	                                   	               	               	                                   	               	               	Poesía                                            	22202360	Arquímedes                         	Cántaro        	Wong           	02-Diciembre-2003 	19-Diciembre-2003 	Ingeniería Térmica y de Fluídos                             	55430927	Clemente                           	Garate         	Alba           	09-Junio-2004     	14-Junio-2004     	Derecho Público del Estado                                  	        	                                   	               	               	                  	                  	                                                            
80562562	Lista y alfiler                                                       	Rebook                             	1939	CD-Rom      	Salome                             	Pérez          	Manrique       	                                   	               	               	                                   	               	               	Historia de España                                	64627259	Cancio                             	Sarrín         	Barber         	12-Noviembre-2003 	11-Diciembre-2003 	Estadística                                                 	68340493	Blesila                            	Pérez          	Yamashiro      	13-Diciembre-2003 	24-Diciembre-2003 	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	        	                                   	               	               	                  	                  	                                                            
68170585	Blues y milagros                                                      	Alta aún                           	1915	Libro       	Eva Servanda                       	Díaz           	Ruiz           	Cruz                               	Acuña          	Camarena       	María Noelia                       	Mory           	Gallardo       	Urología                                          	19985066	Levi                               	Martínez       	Sanz           	27-Febrero-2004   	20-Marzo-2004     	Derecho Social e Internacional Privado                      	17684453	Bruno                              	Chavarría      	Saenz          	21-Julio-2004     	05-Agosto-2004    	Periodismo y Comunicación Audiovisual                       	        	                                   	               	               	                  	                  	                                                            
85206177	Equivocado                                                            	United Readings                    	1970	Libro       	Eva Amelia                         	Caso           	Carnero        	Ubalda                             	Chocano        	Orozco         	Ángel                              	Martínez       	Allauca        	Ética Periodística                                	56437324	Eva Cesárea                        	Morales        	Maldonado      	08-Septiembre-2004	26-Septiembre-2004	Matemáticas                                                 	61631534	Regina Benjamina                   	Orellana       	López          	03-Agosto-2004    	31-Agosto-2004    	Ingeniería Mecánica                                         	        	                                   	               	               	                  	                  	                                                            
18175831	Postales pasar                                                        	Printin Hall                       	2000	Video       	Eulalia                            	Meléndez       	Mújica         	Trinidad                           	Larico         	Ruiz           	Ignacio                            	Hernández      	García         	Geografía                                         	14515371	Sandra Placida                     	Mallasca       	Rabanal        	29-Julio-2004     	08-Agosto-2004    	Tecnología Electrónica                                      	45866718	Froilan                            	Palpa          	Pérez          	19-Noviembre-2003 	01-Diciembre-2003 	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	74674049	Deyanira                           	Denia          	Pérez          	10-Septiembre-2004	30-Septiembre-2004	Derecho Público del Estado                                  
94674990	Tomatera y secreto                                                    	Armaggedom Readings                	1886	Video       	Ricardo Fco.                       	Colchado       	Zúñiga         	                                   	               	               	                                   	               	               	Química                                           	35435309	Carlos                             	Zúñiga         	Chacón         	20-Diciembre-2003 	15-Enero-2004     	Derecho Penal, Procesal e Historia del Derecho              	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
23136352	Casas en Puerto Rico                                                  	Hipic                              	1889	Cinta Audio 	Tito                               	Barboza        	Simeon         	Bertilia                           	Chuan          	Valverde       	                                   	               	               	Redacción Periodística                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
66473475	Morir y duelo                                                         	Monzón                             	1938	Libro       	Anayira                            	Obregón        	Dávila         	Regina Emilia                      	Rebaza         	Taipe          	María del Altagracia               	Módica         	Quintanilla    	Estudios Internacionales                          	40430767	María de la Gracia                 	Ortiz          	Landívar       	01-Febrero-2004   	21-Febrero-2004   	Sección Departamental de Organización de Empresa            	44502729	Gala                               	Quiñónez       	Valverde       	06-Octubre-2003   	04-Noviembre-2003 	Mecánica de Medios Continuos y Teoría de Estructuras        	76428140	María de Guadalupe                 	Salcedo        	Palacios       	14-Febrero-2004   	15-Febrero-2004   	Derecho Privado                                             
08433192	Tambor                                                                	Mac Grown Gil                      	1914	Revista     	Martín                             	Cavero         	Rodríguez      	                                   	               	               	                                   	               	               	Inteligencia Artificial                           	24908852	María del Alba                     	Orihuela       	Larrauri       	07-Septiembre-2004	13-Septiembre-2004	Economía                                                    	39604990	Dimas                              	Marañón        	Chacón         	11-Junio-2004     	10-Julio-2004     	Historia Económica e Instituciones                          	        	                                   	               	               	                  	                  	                                                            
99366515	Sufrir o jazz                                                         	Monzón                             	1939	Libro       	María del Coro                     	Hernández      	Tenorio        	Paris                              	Ruiz           	Falcón         	Esteban                            	Machado        	Fortín         	Sistemas Operativos                               	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
34246524	Operación                                                             	Mandaluna                          	1989	Libro       	Onofre                             	Valverde       	Pachas         	                                   	               	               	                                   	               	               	Física Cuántica                                   	80526547	Estanislao                         	Cabezas        	Ledesma        	04-Noviembre-2003 	13-Noviembre-2003 	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
06277141	Duende o rey                                                          	Editorial Eseeñe                   	1916	Libro       	Teopista                           	Orejuela       	Barba          	Nelsa                              	Garate         	Gómez          	Sandra Judith                      	Pérez          	Monteverde     	Seguridad y Protección de la Información          	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
80314793	Joyas                                                                 	Perico Librote's                   	1991	Libro       	Silvia Bianca                      	Pérez          	Lomer          	Marta                              	Gómez          	Robledo        	                                   	               	               	Otorrinolaringología                              	88796389	Trinidad                           	Mejía          	Granda         	02-Octubre-2003   	26-Octubre-2003   	Biblioteconomía y Documentación                             	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
06310528	Claveles                                                              	Mandaluna                          	1893	Libro       	Boris                              	Cook           	Andía          	                                   	               	               	                                   	               	               	Ética en la Ingeniería                            	50862020	Helda                              	Uribe          	Jiménez        	05-Octubre-2003   	03-Noviembre-2003 	Ingeniería Térmica y de Fluídos                             	58566737	Felipe Ramón                       	García         	Torres         	03-Abril-2004     	16-Abril-2004     	Sección Departamental de Organización de Empresa            	        	                                   	               	               	                  	                  	                                                            
55726335	Nubes                                                                 	Perico Librote's                   	1927	Libro       	Mª Carolina                        	Trujillo       	Prado          	Boris                              	Cook           	Andía          	María Noelia                       	Mory           	Gallardo       	Traumatología                                     	28522481	José                               	Sabas          	Martel         	26-Julio-2004     	02-Agosto-2004    	Derecho Privado                                             	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
10336251	Relámpago                                                             	Ra-Na                              	1943	Libro       	Pepa                               	Arregui        	Olivas         	Samuel                             	Ortiz          	Ruiz           	                                   	               	               	Cálculo                                           	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
42350317	Amiga                                                                 	Aloisio                            	1970	Libro       	Agapio                             	Plaza          	Jiménez        	Doriana                            	Sanz           	Sandoval       	Rosa Candelaria                    	Martín         	Malca          	Artes Escénicas                                   	86140290	Concha                             	Matos          	López          	22-Diciembre-2003 	01-Enero-2004     	Derecho Público del Estado                                  	77034869	Benito                             	Ventocilla     	Ancas          	04-Marzo-2004     	26-Marzo-2004     	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	84027185	Levi                               	Astete         	Rodríguez      	26-Diciembre-2003 	27-Diciembre-2003 	Ingeniería Térmica y de Fluídos                             
78114844	Soul                                                                  	Rebook                             	1896	CD-Rom      	Fina Casandra                      	Ojeda          	Nakamura       	                                   	               	               	                                   	               	               	Estadística                                       	61968311	María de la Almudena               	Ruiz           	Torres         	02-Agosto-2004    	10-Agosto-2004    	Ingeniería de Sistemas y Automática                         	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
76519458	Fiesta de miedo                                                       	Silkbooks                          	1984	Libro       	Rosa Candelaria                    	Martín         	Malca          	                                   	               	               	                                   	               	               	Matemática Discreta                               	70550912	Asunta                             	Ruiz           	Cartagena      	07-Septiembre-2003	13-Septiembre-2003	Estadística                                                 	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
33429013	Vitamina ciudad                                                       	Cederofonte                        	1951	CD-Rom      	Felicisima                         	Benítez        	Montalvo       	                                   	               	               	                                   	               	               	Neurología                                        	09222139	Belen                              	Muñoz          	Hoces          	03-Noviembre-2003 	18-Noviembre-2003 	Biblioteconomía y Documentación                             	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
84361498	Guerra senda                                                          	Mac Grown Gil                      	1906	Video       	Francisco                          	Mantilla       	Pérez          	                                   	               	               	                                   	               	               	Teoría de los Materiales                          	93972312	Amelia                             	Benítez        	Bellido        	11-Diciembre-2003 	07-Enero-2004     	Economía                                                    	69227783	Andrés                             	López          	Orozco         	15-Julio-2004     	04-Agosto-2004    	Humanidades                                                 	        	                                   	               	               	                  	                  	                                                            
35510508	Maracas o pinos                                                       	Ediciones Asteroide                	1902	Periódico   	Melchor                            	Olivares       	Remuzgo        	Sandra Magnolia                    	Pérez          	García         	                                   	               	               	Química                                           	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
76480609	Pozo o lilas                                                          	Libros Paco                        	1933	Libro       	Ángel Fco.                         	Cueva          	Hernández      	Alejandro                          	Vilchez        	Magallanes     	Ginebra                            	Ruiz           	Cuy            	Macroeconomía                                     	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
47606082	Casas                                                                 	Libros Paco                        	1935	Tesis       	María del Alma                     	Gómez          	Chocano        	Aldonza                            	Vera           	Hernández      	Gaby                               	Martel         	Aponte         	Neurología                                        	00832657	Jessica                            	Bautista       	Mejía          	28-Febrero-2004   	22-Marzo-2004     	Matemáticas                                                 	16393856	Luis Ignacio                       	Ruiz           	Sanz           	18-Julio-2004     	13-Agosto-2004    	Mecánica de Medios Continuos y Teoría de Estructuras        	53791023	Omar                               	Carnero        	Aguirre        	12-Febrero-2004   	19-Febrero-2004   	Humanidades                                                 
88126352	Tomillo azúcar                                                        	Fuerteventura Enciclopedias Inc.   	1991	Libro       	Aitala                             	Calero         	Elescano       	Esteban Juan                       	López          	Palpa          	Salome                             	Pérez          	Manrique       	Oftalmología                                      	90725606	Helga                              	Livia          	Mieses         	01-Febrero-2004   	01-Marzo-2004     	Periodismo y Comunicación Audiovisual                       	87885687	Javier Ramón                       	García         	Magallanes     	03-Junio-2004     	29-Junio-2004     	Derecho Privado                                             	        	                                   	               	               	                  	                  	                                                            
16211710	T. N. T. o necesidad                                                  	Crispín Publishing                 	1920	Libro       	María de los Dolores               	Carranza       	Peinado        	María de la Aurora                 	Briceño        	Padua          	Andromeda                          	Matta          	Gómez          	Ginecología                                       	76010562	María del Pinar                    	Avendaño       	Ortiz          	22-Julio-2004     	10-Agosto-2004    	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	86470931	Adrián                             	Montenegro     	Cubo           	28-Octubre-2003   	31-Octubre-2003   	Ciencias de los Materiales e Ingeniería Metalúrgica         	54997872	Alejandro                          	Navarro        	Francia        	20-Diciembre-2003 	11-Enero-2004     	Ingeniería Térmica y de Fluídos                             
08243995	Lugareños                                                             	Mac Grown Gil                      	1928	Libro       	Juan Gerardo                       	Olano          	Arca           	                                   	               	               	                                   	               	               	Seguridad y Protección de la Información          	97341873	Palmiro                            	Barreto        	Tumpay         	11-Abril-2004     	26-Abril-2004     	Ingeniería de Sistemas y Automática                         	87885687	Javier Ramón                       	García         	Magallanes     	15-Julio-2004     	04-Agosto-2004    	Derecho Privado                                             	        	                                   	               	               	                  	                  	                                                            
